ticker,time,post title sentiment_score,post body sentiment_score,comment sentiment_score,Open,High,Low,Close,Volume,Dividends,Stock Splits,Movement,Volume MA,Previous Movement
AMZN,2025-09-08,0.0,0.0,0.073375,234.94000244140625,237.60000610351562,233.75,235.83999633789062,33947100,0.0,0.0,1,30073150.0,0.0
AMZN,2025-09-12,-0.4173,0.0,0.17986666666666665,230.35000610351562,230.7899932861328,226.2899932861328,228.14999389648438,38496200,0.0,0.0,0,36221650.0,1.0
AMZN,2025-09-17,0.1779,0.0,0.14338,233.77000427246094,234.3000030517578,228.7100067138672,231.6199951171875,42815200,0.0,0.0,0,40655700.0,0.0
AMZN,2025-09-23,-0.11315,-0.0129,0.3387857142857143,227.8300018310547,227.86000061035156,220.07000732421875,220.7100067138672,70956200,0.0,0.0,0,56885700.0,0.0
AMZN,2025-09-24,0.003725000000000006,-0.1101,0.21878235294117646,224.14999389648438,224.55999755859375,219.4499969482422,220.2100067138672,49509000,0.0,0.0,0,60232600.0,0.0
AMZN,2025-09-25,0.3612,0.0,0.28637575757575756,220.05999755859375,220.6699981689453,216.47000122070312,218.14999389648438,52226300,0.0,0.0,0,50867650.0,0.0
AMZN,2025-09-26,0.0,-0.2155,0.22792857142857142,219.0800018310547,221.0500030517578,218.02000427246094,219.77999877929688,41650100,0.0,0.0,1,46938200.0,0.0
AMZN,2025-09-29,0.0,0.0,0.42305000000000004,220.0800018310547,222.60000610351562,219.3000030517578,222.1699981689453,44259200,0.0,0.0,1,42954650.0,1.0
AMZN,2025-09-30,0.0,0.0,0.19146000000000002,222.02999877929688,222.24000549316406,217.88999938964844,219.57000732421875,48396400,0.0,0.0,0,46327800.0,1.0
AMZN,2025-10-01,0.0,0.0,0.111575,217.36000061035156,222.14999389648438,216.61000061035156,220.6300048828125,43933800,0.0,0.0,1,46165100.0,0.0
AMZN,2025-10-02,0.0,0.0,0.17641428571428572,221.00999450683594,222.80999755859375,218.9499969482422,222.41000366210938,41258600,0.0,0.0,1,42596200.0,1.0
AMZN,2025-10-03,0.0,0.60375,0.27097142857142853,223.44000244140625,224.1999969482422,219.33999633789062,219.50999450683594,43639000,0.0,0.0,0,42448800.0,1.0
AMZN,2025-10-06,0.1779,0.3182,0.26345,221.0,221.72999572753906,216.02999877929688,220.89999389648438,43690900,0.0,0.0,0,43664950.0,0.0
AMZN,2025-10-07,-0.14985,0.14445000000000002,0.28904642857142854,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,31194700,0.0,0.0,1,37442800.0,0.0
AMZN,2025-10-08,0.0,0.1909,0.4506888888888889,222.9199981689453,226.72999572753906,221.19000244140625,225.22000122070312,46686000,0.0,0.0,1,38940350.0,1.0
AMZN,2025-10-09,0.1468,-0.33299999999999996,0.09694545454545454,225.0,228.2100067138672,221.75,227.74000549316406,46412100,0.0,0.0,1,46549050.0,1.0
AMZN,2025-10-10,0.0,0.0,0.32311764705882356,226.2100067138672,228.25,216.0,216.3699951171875,72367500,0.0,0.0,0,59389800.0,1.0
AMZN,2025-10-13,0.10067500000000001,0.31255,0.3118565217391304,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,37809700,0.0,0.0,1,55088600.0,0.0
AMZN,2025-10-14,0.07043333333333333,0.0,0.24881052631578948,215.55999755859375,219.32000732421875,212.60000610351562,216.38999938964844,45665600,0.0,0.0,1,41737650.0,1.0
AMZN,2025-10-15,0.0,0.10212000000000002,0.09194545454545455,216.6199951171875,217.7100067138672,212.66000366210938,215.57000732421875,45909500,0.0,0.0,0,45787550.0,1.0
AMZN,2025-10-16,-0.165775,-0.14555,0.08063103448275862,215.6699981689453,218.58999633789062,212.80999755859375,214.47000122070312,42414600,0.0,0.0,0,44162050.0,0.0
AMZN,2025-10-17,0.009483333333333335,0.0,0.05426388888888889,214.55999755859375,214.8000030517578,211.02999877929688,213.0399932861328,45986900,0.0,0.0,0,44200750.0,0.0
